timestamp,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,hand_state,command
1.44,Thumb_Tip,-0.008528192417034557,0.034100058069193556,-0.06148047573754485,-0.21244972202040935,-0.2,-0.4829390615695047,-0.41227024910115373,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Index_MCP,-0.0529,-0.0111,0.0,0.0,-0.2,0.0,0.9376583438035265,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Index_PIP,-0.08187112216541405,-0.0111,-0.02489807383065314,0.0,-0.2,0.0,0.7564519227413445,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Index_DIP,-0.08487545384044766,-0.0111,-0.045479958855752026,0.0,-0.2,0.0,0.4910810396851579,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Index_Tip,-0.07519485981437843,-0.0111,-0.061479211941519264,0.0,-0.2,0.0,0.17314919379208565,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Middle_MCP,-0.0512,0.0,0.0,0.0,-0.2,0.0,0.9999301529348655,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Middle_PIP,-0.09298832197856152,0.0,-0.0009880011214935727,0.0,-0.2,0.0,0.9997778193813052,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Middle_DIP,-0.11766637297202731,0.0,-0.002029057874942903,0.0,-0.2,0.0,0.9998799284323407,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Middle_Tip,-0.13725695992627635,0.0,-0.0026364315556436655,0.0,-0.2,0.0,0.9997791890223352,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Ring_MCP,-0.0498,0.0112,0.0,0.0,-0.2,0.0,0.9076979671773342,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Ring_PIP,-0.07551889860965846,0.0112,-0.03024282153348308,0.0,-0.2,0.0,0.6350508374525621,"thumb open, index open, middle open, ring open, pinky open",STOP
